customer_tweet_id,customer_text,apple_reply_id,apple_reply
2149183,.@AppleSupport Hoping the worst problems any of us ever face is spending 40 plus minutes in telephone hold hell with apple service,2149182,@631652 We'd like to help. DM us and we'll work from there. https://t.co/GDrqU22YpT
505086,"Hey @AppleSupport @115858 iOS 11.1.2 is very slow, wth?",505085,"@235796 We want to make sure your iPhone is running as smoothly as possible. If you would, send us a DM with which iPhone you're having this experience with. We'll review a few details with you there. https://t.co/GDrqU22YpT"
2139832,@AppleSupport I️ AM TIRED OF THIS GLITCH,2139830,@629302 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2284443,@AppleSupport I don’t why my iPod automatically switched the order of my songs wrong from an album I purchased months ago,2284442,@168080 Having your albums in the correct order is important. We'd be happy to look into this with you. Can you confirm the iOS version on your iPod? This can be located in Settings &gt; General &gt; About &gt; Version.
1405947,@115858 fix this please! https://t.co/cPKxmSsOpy,1405946,@446805 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
295389,Help! Apple Watch wont restore previous backup #help #apple @AppleSupport,295386,"@186353 We’ll be glad to help. To clarify, are you trying to restore a backup to your Apple Watch, or are you attempting to back it up?"
266070,I swear @AppleSupport messed up my battery life 😭😭,266069,"@179384 Battery life is important, we want to help. What version of iOS are you on?"
2532897,Yo @115858 why do words I️ type become symbols since the update??? You’re making me look like an idiot 🙄,2532896,@222544 We'd like to help. Send us a DM with more details and we'll look into this with you. https://t.co/GDrqU22YpT
2096257,@115858 your IOS 11 update has completely ruined my 7 plus. Good job guys.,2096256,@619311 This is not the experience we want you to have.  Send us a DM letting us know what you are experiencing. https://t.co/GDrqU22YpT
2078853,"IOS 11 is very “ laggy” not a fluid experience, urgent fix needed. And battery drains FAST! 😡 fix it ASAP @115858",2078852,@195066 We'd love to help with this. Let's go back into DM so we can continue to look at what's going on with your iPhone. https://t.co/GDrqU22YpT
2622634,11.1.1 destroyed my battery life. It was fine on 11.1. C'mon guys @115858 @AppleSupport,2622633,@740933 We're here for you. Shoot us a DM using the link below and let us know if you've updated to iOS 11.1.2. https://t.co/GDrqU22YpT
2570955,@AppleSupport 11.0.3 ver - This issue has been happening for sometime now. Also the phone is working very slow and heating up quiet badly. Pls help,2570957,"@729092 Let's move to DM for a closer look. Are only particular apps running slowly, or the entire device? https://t.co/GDrqU22YpT"
1599704,WHY THE FUCK AM I STILL SEEING BOXES IF I UPDATED MY PHONE?! @115858,1599703,@491215 We can help. Check out https://t.co/xU1AGHStV6 for steps to address this concern and DM us if we can help further. https://t.co/GDrqU22YpT
1803189,@AppleSupport hey listen that new iOS 11 update made my battery go down super fast 😤😤,1803188,@541825 We'd be happy to look into this battery performance with you. Let us know which device and version of iOS you're using via DM. https://t.co/GDrqU22YpT
2843901,@115858 my phone lost 40% of the battery immediately after updating... is that supposed to happen?,2843900,"@791148 Hey, we can take a look into the battery life together. Send us a DM and we'll work together from there. https://t.co/GDrqU22YpT"
333626,"@AppleSupport I'm asking if FaceTime is HD... not the camera, the application.",333628,@126056 We'd like to investigate this further for you. Let's work together in a DM. https://t.co/GDrqU2kzhr
58805,"@115858 I’m loosing faith in you, quickly. Each update is worse than the previous #iOS11 #bugs https://t.co/AiBYg6nd7n",58803,"@129388 We'd like to look into this with you. To confirm, did you update to iOS 11.1? Please DM us here: https://t.co/GDrqU22YpT"
1766693,I️  👈🏼👈🏼👈🏼 this is extremely frustrating @115858,1766692,@531272 We can help. Here’s a work around for the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2043919,@AppleSupport my messages are still is some arbitrary bullshit order when the iphone restarts,2043918,@452133 We know how important it is to have your Messages in the correct order. Let's work together. Please send us a DM. https://t.co/GDrqU22YpT
286210,@AppleSupport Seems like the update that just came out from both @AppleSupport &amp; @4305 fixed my issue. Thanks for listening &amp; caring. #iPhoneUpdate 👏🏻,286212,@184189 We're glad to hear that! Thanks for keeping us posted.
701689,Also tried to tweet this 3 times but it kept messing up Bc of the damn I️ glitch @115858 FIX THIS SHIT,701687,@287528 Thanks for reaching out.  We know how important it is for your auto-correct to work as expected and we'll do everything we can to assist.  Have you had a chance to update to iOS 11.1.2?  Let us know in DM. https://t.co/GDrqU22YpT
1802820,"@AppleSupport on ios 11 i have been facing wifi issue , my wifi switches on whenever i lock my screen &amp; also battery is draining like hell",1802818,@541708 We'd like to look into these power issues you are seeing with iOS 11. Could you join us in DM to get started? https://t.co/GDrqU22YpT
184128,what the hell is wrong with apple music now??! someone enlighten me @AppleSupport 😭 https://t.co/q4MfxN1vll,184126,@159326 We’ve got you covered. Which versions of iOS are you using (Settings &gt; General &gt; About)? Are you singed into your account?
2012479,@115858 I’ll stick to my new @1647 S8+. Upgraded to the ipad pro from my 4 a few months ago and the updates killed the battery. Thx for nothing.,2012478,@190077 Let’s keep working together on this issue with your iPad Pro. Which version of iOS is it currently running? Let us know via DM. https://t.co/GDrqU22YpT
2025707,"@AppleSupport Hi, I would like to put a block on my phone thats been stolen. (Iphone 7+).",2025706,@599054 We'd love to help! This article goes over what you can do if your iPhone is lost or stolen: https://t.co/fUoKdx4Yut
583609,iOS 11 totally destroyed my iPhone 6. Battery is running completely down in a matter minutes. Have to charge 5 or 6 times daily at least - and the percentage jumps all over the place. @AppleSupport,583608,"@257652 Hello Seth, you're come to the right place for support with your iPhone. We'd like to know more about the issue you're experiencing. Does this happen in very cold or very hot weather? What iOS 11 version are you using?"
2696025,@AppleSupport iCloud isn’t letting me install iOS 11.2 on my #iPhoneX. https://t.co/EcodCD71ly,2696024,@757604 We'd like to help with the iOS update. How much available storage do you have?
757201,"@115858 kindly fix the auto WiFi Bs .
Thanks",757200,@300958 We want to be sure you can use Wi-Fi as expected. Are you using a Mac or iOS device? What happens when you try to connect?
963387,"@AppleSupport Thanks, but i am on iphone 6, it doesn’t have the 3d touch",963389,@348633 We appreciate the additional information and clarification. Please send a DM letting us know the iOS version on the iPhone 6. https://t.co/GDrqU22YpT
1896722,"Dear @115858, there’s still something wrong about #iOS 11.x. Windows overlap, auto Bluetooth, delayed App response... #disappointed https://t.co/6a6uEN6ppm",1896721,"@565314 Hi there. We'd love to help out. Please DM details, and your version of iOS listed under Settings &gt; general &gt; About &gt; Version. https://t.co/GDrqU22YpT"
2341756,@AppleSupport I can’t access my locked notes since upgrading to iPhone X. It’s asking for a password which I have never set; Face ID is not working. Please advise.,2341754,"@677365 We'd like to discuss this together. For issues with locked notes, were these originally made on another iPhone? Do you still have this iPhone? If so, try entering in the password you believe it to me on a locked note there. This may also help: https://t.co/2QehUeYS0c"
1460588,Seriously @115858: I’ve been trying for days to cancel a subscription to an app. IT SHOULD NOT BE THIS FREAKING HARD TO DO!,1460587,"@459000 We'd love to help! For assistance on managing subscriptions, check out this link: https://t.co/bOr0wYMLXU"
308553,"@AppleSupport Oh, im sorry. HELP ME MY IPHONE IS NOT WORKIIIING :'(",308555,@189679 What kind of issues are you having with your phone? We'd love to help. https://t.co/GDrqU22YpT
1746838,"@AppleSupport - Hi, Need urgent help !!! Rs. 4500 INR got deducted from my account via iTunes.",1746837,@526622 We'll help you get to the right place for assistance. Connect with our iTunes Store Support here: https://t.co/SDIe7UiyJN
1492212,@AppleSupport what the hell is going on that all my I️ change to a boxed A and ? Please fix! #iphoneglitching,1492210,@335340  We’ve got your back. Check out the workaround in this article and DM us any questions you may have: https://t.co/xU1AGHStV6 https://t.co/GDrqU22YpT
